0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0 13 16  0  0  0 12  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0 13  0 14  0  0  0  1  1  1  1  1  1  1  1  0  0  0  0  0  0  0  0
0  0  0  0  0  1  6  6  6  6  1  0  0  0  0  0  0  0  0  0  0  0 12  0  0  0  8  0
0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  1  1  1  8  1
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  0
0  0  0  1  1  1  1  0  0  0  0  0 12  0  0  0  1  6  6  1  0  0  0  0  0  0  8  0
0  0  0  0  0  0  0  0  0  0  0  6  6  6  0  0  0  0  0  0  0  0  0  0  0  0  8  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  0
0 11  0 10  0  0  0  0  0  0  0  0  0  0  0  0  0 14  0  0  0  0  0  0  0  0  8  0
1  1  0  1  1  6  6  6  6  1  1  1  1  6  6  1  1  1  6  6  6  6  1  0  1  1  1  1
1  6  1  1  1  0  0  0  0  1  1  7  7  0  0  1  1  1  0  0  0  0  1  1  1  6  1  1
7  1  1  6  1  0  0  0  0  1  7  6  1  0  0  1  6  1  0  0  0  0  1  1  6  1  6  1
