 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 0  0  0 12  0  0  0  0  0 12  0  0  1  1  1  1  1  1  1  1  0  0  0  0  0  0  0  0
 1  8  1  1  1  1  1  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 0  8  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0 13  0  0  8  0  0
 0  8  0  0  0  0  0  0  0  1  0  0  0  0  0  0 14  0  0  0  0  1  1  1  1  8  1  0
 0  8  0  0  0  0  0  0  0  1  0  6  6  6  6  1  1  1  1  0  0  0  0  0  0  8  0  0
 0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  0  0
 0  8 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  8  0  0
 1  1  1  1  1  5  4  6  6  6  6  6  6  6  6  6  6  6  6  6  6  2  3  1  1  1  1  1
 1  1  1  1  1  1  1  5  4  0  0  0  0  0  0  0  0  0  0  2  3  1  1  1  1  1  1  1
 1  1  1  1  1  5  4  1  1  5  4  0  0  0 14  0  0  2  3  1  1  1  1  1  1  1  1  1
 1  1  1  1  1  1  1  5  4  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
