 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0  0  0  0  0 12  0  0  0  0 16 12  0  0  0  0  0  0  0  0  0
 0  0  0  0 12  0  0 13  0  0  0  0  1  1  1  1  1  1  1  0 15  0  0  0  0  0  0  0
 0  0  0  0  6  6  6  6  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0  0  0 20 20 20 20  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 14  0  0  0  0
 0 14  0  0  0  0  0 16  0  0  0  0  0  0  0  7  7  1  1  1  1  8  1  1  1  0  0  0
 7  7  7  7  7  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  8  0  0  0  0  0  0
 7  7  7  7  7  1  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  8  0  0  0  0  0  0
 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  0  0  0  0  0  0
 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  0  0  0  0  0  0
11 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  0 13  0  0  0  0
 1  1  1  1  0  0  7  7  7  7  7  7  7  7  7  7 20 20  1  1  1  1  1  1  1  0  0  0
 1  1  1  1 20 20  7  7  7  7  0  0  7  7  7  7  0  0  1  1  1  1  1  1  1  0  0  0
