 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0  0  0  0 14  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0  0  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12  0  0  0  0 16 12  0
 0  0  0  0  0  0  0  8  1  1  1  1  1  1  1  0  0  0  0  0  1  1  1  1  1  1  1  0
 0  0  0  0  0  0  0  8  0  0  0  0  0  0  0  0 12  0  0  0  0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  8  0  0  0  0  0  0  0  1  1  1  1  0  0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  8  0  0  0  0  0  0  0  0  0  0  0  1  1  1  8  1  1  1  0  0
 0  0  0  0  0  0  0  8 13  0  0  0  0  0  0  0  0  0  0  0  0  0  8  0  0  0  0  0
 0  0  0  0  0  1  1  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  8  0  0  0  0  0
 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  0  0  0  0  0
 1  1  1  1  1  1  1  1  5  4  0  0 10  0  0  0  0  0  0  0  0  0  8  0  0  0  0  0
 1  1  1  1  1  1  1  1  1  1  1  0  1 11  6  6  6  6  6  6  6  6  6  6  6  6  6  6
 1  1  1  1  1  1  1  1  1  1  1  1  1  1  6  6  6  6  6  6  6  6  6  6  6  6  6  6
