0  0  0  0  0  0  0  0  0  0  0  0  0  0 14  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  1  1  1 12  6  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0 12  0  0  0  0 11  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0 12  0  0  6  1  1  1  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0 12  0  0  0  1  1  1  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0 12  0  0  0  1  1  1  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0 12  0  0  0  1  1  1  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0 12  0  2  3  1  1  1  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  2  3  1  1  1  1  1  1  1  0  0  0  0  0  0  0  0
9  8  0  0  0  0  2  3  1  1  7  1  1  1  1  1  1  1  1  1  0  0  0  0  0  0  0  0
1  1  1  1  6  1  1  1  1  1  7  1  1  1  1  1  1  1  1  1  0  0  0  0  0  0  0  0
1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  0  0  0  0  0  0  0
