0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0 10  0 14  0  1 12  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0 10  0  0 11  0  0  1  1  1  1  1 12  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  1  1  1  1  1  0  0  0  0  0  0 12  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1 12  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0 10  0  0  0  0  0  0 12  0  0  0  0  0  0  0  0
0  0  0  2  3  0  1  0  0  0  0  1  1  1  0  0  0  0  0 12  0  0  0  0  0  0  0  0
0  0  0  1  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0 12  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12  0  0  0  0  0  0  0  0
0  8  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0 12  0  0  0  0  0  0  0  0
1  1  0  1  1  6  6  6  6  1  1  1  1  6  6  1  0  1  1  1  0  0  0  0  0  0  0  0
1  1  1  1  1  0  0  0  0  1  1  1  1  0  0  1  1  1  1  1  0  0  0  0  0  0  0  0
1  1  1  1  1  0  0  0  0  1  1  1  1  0  0  1  1  1  1  1  0  0  0  0  0  0  0  0
